Number of rooms,Area (m2),Price (€),Price per m2 (€),Zone,Link
2,52,53000,1019,Oradea,https://www.storia.ro/ro/oferta/apartament-tip-q-cu-2-camere-zona-sovata-IDlKgm.html#85a42a5450
2,63,85000,1349,Oradea,https://www.storia.ro/ro/oferta/apartament-nou-in-ared-cu-parcare-acoperita-IDlRtf.html#85a42a5450
3,58,58000,1000,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-x-mare-cu-3-camere-zona-iosia-IDksix.html#85a42a5450
2,49,63000,1286,Oradea,https://www.storia.ro/ro/oferta/apartament-bulevardul-dacia-IDm2sK.html#85a42a5450
2,50,52500,1050,Oradea,https://www.storia.ro/ro/oferta/vand-sau-schimb-apartament-2-camere-pb-nufarul-IDlBgw.html#85a42a5450
2,56,58000,1036,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-bv-dacia-IDm61h.html#85a42a5450
3,55,49000,891,Oradea,https://www.storia.ro/ro/oferta/vnd-ap-cu-3-cam-n-rogerius-IDm2do.html#85a42a5450
3,68,70000,1029,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-pb-rogerius-IDl0T7.html#85a42a5450
2,82,85000,1037,Oradea,https://www.storia.ro/ro/oferta/central-ap-la-casa-IDi49s.html#85a42a5450
2,49,54000,1102,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-IDjOa6.html#85a42a5450
2,45,48500,1078,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-et-2-IDm29J.html#85a42a5450
2,56,53000,946,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-tip-f-parter-IDhBsp.html#85a42a5450
2,50,52400,1048,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-rogerius-q-IDkXQG.html#85a42a5450
1,30,24800,1222,Olosig,https://www.storia.ro/ro/oferta/vand-garsoniera-piata-decebal-20mp-str-menumorut-nr-8-IDm5RS.html#89f857b7da
3,90,72000,800,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-complet-mobilat-si-utilat-cu-dubla-orientare-IDlRIT.html#89f857b7da
3,82,76300,930,Rogerius,https://www.storia.ro/ro/oferta/apartament-3-camere-confort-1-rogerius-IDlMFY.html#89f857b7da
3,70,60000,857,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vnzare-la-cheie-IDlsA8.html#89f857b7da
2,40,44500,1113,Oradea,https://www.storia.ro/ro/oferta/de-vnzare-apartament-2-camere-tipy-et-3-italian-oradea-IDlQzC.html#89f857b7da
3,79,68000,861,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vnzare-IDlYn2.html#89f857b7da
4,108,62000,574,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-iosia-nord-IDgzUV.html#89f857b7da
1,25,36000,1440,Oradea,https://www.storia.ro/ro/oferta/vand-sau-schimb-garsoniera-IDm41A.html#89f857b7da
2,42,46000,1095,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-cu-2-camere-tip-y-IDgpwd.html#89f857b7da
3,38,99165,1008,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-IDj77m.html#89f857b7da
3,64,69900,1092,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-IDl9w2.html#89f857b7da
2,70,32900,470,Oradea,https://www.storia.ro/ro/oferta/apartament-la-casa-2-camere-zona-piata-cetate-IDlFR9.html#89f857b7da
2,47,20000,426,Oradea,https://www.storia.ro/ro/oferta/apartament-nufarului-oradea-bloc-nou-IDlJp3.html#89f857b7da
1,30,7600,253,Oradea,https://www.storia.ro/ro/oferta/garsoniera-la-50-km-de-oradea-IDlFPE.html#89f857b7da
3,67,67000,1000,Oradea,https://www.storia.ro/ro/oferta/vnd-aprtament-tip-pb-3-camere-IDgri2.html#89f857b7da
2,58,90000,1552,Oradea,https://www.storia.ro/ro/oferta/de-vnzare-apartament-n-zon-lidal-cartierul-ared-bl-r-30-IDm3DR.html#89f857b7da
2,80,89500,1119,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-ared-lidl-iosia-IDli6k.html#89f857b7da
1,27,48000,1778,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-cu-o-camera-bloc-nou-IDm4ZN.html#89f857b7da
2,46,52000,1130,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-transilvaniei-IDlXMl.html#89f857b7da
2,34,38000,1118,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-IDkI0C.html#89f857b7da
2,33,34500,1045,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-IDgtmK.html#89f857b7da
3,77,68000,883,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-cantemir-IDlXJf.html#89f857b7da
2,47,56000,1191,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-IDkUw7.html#89f857b7da
3,87,90000,1034,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-pb-mare-cu-3-camere-zona-rogerius-IDlPx0.html#89f857b7da
1,21,24500,1167,Oradea,https://www.storia.ro/ro/oferta/ocazie-gars-21-mp-utili-rogerius-str-ovidiu-mobilat-i-utilat-IDlnrO.html#89f857b7da
3,64,77000,1203,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-IDlW7T.html#89f857b7da
3,69,76500,1109,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-cartier-prima-universitatii-IDjCvQ.html#89f857b7da
1,57,45423,881,Nufarul 2,https://www.storia.ro/ro/oferta/anastasia-residence-oradea-2-camere-IDkYQ3.html#fece5845c5
3,82,76300,930,Rogerius,https://www.storia.ro/ro/oferta/apartament-3-camere-confort-1-rogerius-IDlMFY.html#fece5845c5
2,59,61700,1046,Rogerius,https://www.storia.ro/ro/oferta/apartament-deosebit-complet-renovat-mobilat-si-utilat-rogerius-IDlMvg.html#fece5845c5
2,45,55000,1222,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2camere-in-rogerius-IDm0HD.html#fece5845c5
2,56,52190,932,Oradea,https://www.storia.ro/ro/oferta/apartament-nou-ocupabil-imediat-2-camere-prima-nufarul-52190-eur-IDm4L3.html#fece5845c5
1,26,38900,1496,Oradea,https://www.storia.ro/ro/oferta/vnd-ap-1-camer-nufrul-lotus-leonardo-davinci-IDlCkQ.html#fece5845c5
3,72,61300,851,Oradea,https://www.storia.ro/ro/oferta/vnd-schimb-ap-tip-q-3-camere-IDlb11.html#fece5845c5
2,54,59999,1111,Oradea,https://www.storia.ro/ro/oferta/2-camere-pb-mare-etaj-1-rogerius-milcovului-IDlOTS.html#fece5845c5
2,50,75000,838,Oradea,https://www.storia.ro/ro/oferta/ultracentral-2-camere-IDhRjw.html#fece5845c5
3,82,85000,1037,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-IDlgxw.html#fece5845c5
3,71,84000,1183,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-b-dul-dacia-bloc-an-etaj-1-IDkAb8.html#fece5845c5
3,72,55000,764,Oradea,https://www.storia.ro/ro/oferta/vand-sau-schimb-apartament-3camere-pc-IDh0f9.html#fece5845c5
2,49,57000,1163,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-pb-nufarul-IDkaG3.html#fece5845c5
3,80,95000,1188,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-ared-IDkSHf.html#fece5845c5
3,97,97000,1000,Oradea,https://www.storia.ro/ro/oferta/gaminvest-v1901b-apart-nou-de-vanzare-cu-3-camere-in-zona-c-aradului-IDlyZl.html#fece5845c5
3,83,83000,1000,Oradea,https://www.storia.ro/ro/oferta/gaminvest-v1901c-apartament-nou-cu-3-camere-in-zona-calea-aradului-IDlyYZ.html#fece5845c5
2,55,55000,1000,Oradea,https://www.storia.ro/ro/oferta/gaminvest-de-vanzare-apartament-la-casa-tip-duplex-in-grigorescu-IDlyPR.html#fece5845c5
2,58,51800,893,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-confort-1-etaj-2-rogerius-IDlNta.html#fece5845c5
2,44,45500,1034,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-2-camere-zona-nufrul-IDgWJp.html#fece5845c5
3,47,56000,1191,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-zona-rogerius-IDlM8K.html#fece5845c5
3,71,84000,1183,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-b-dul-dacia-bloc-an-etaj-1-IDlLiy.html#fece5845c5
2,33,34000,1030,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-tip-z-borsecului-oradea-IDkLHh.html#fece5845c5
3,47,48620,1034,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-oradea-IDldX5.html#fece5845c5
4,100,98000,980,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-piaa-creang-IDlKTJ.html#fece5845c5
3,64,75000,1172,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-IDiugh.html#fece5845c5
2,54,58000,1074,Oradea,https://www.storia.ro/ro/oferta/vand-apartement-cu-2-camere-tip-c-str-sovata-IDjy9Z.html#fece5845c5
1,21,22000,1048,Oradea,https://www.storia.ro/ro/oferta/vand-garsonier-la-parter-n-oradea-IDlXqd.html#fece5845c5
3,82,64000,780,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-de-vanzare-in-nufarul-IDlJdE.html#750d155aca
1,57,45423,881,Nufarul 2,https://www.storia.ro/ro/oferta/anastasia-residence-oradea-2-camere-IDkYQ3.html#750d155aca
3,85,84000,988,Decebal-Dacia,https://www.storia.ro/ro/oferta/aprtament-3-camere-bd-dacia-IDlRTh.html#750d155aca
3,57,55500,974,Oradea,https://www.storia.ro/ro/oferta/gaminvest-v2142-apartament-cu-3-camere-cartier-rogerius-oradea-IDkqwR.html#750d155aca
2,49,53000,1082,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-tip-qa-in-nufarul-sau-schimb-cu-casa-IDjdTn.html#750d155aca
2,49,49000,1000,Oradea,https://www.storia.ro/ro/oferta/apartament-doua-camere-IDk0qd.html#750d155aca
3,56,58000,1036,Oradea,https://www.storia.ro/ro/oferta/vind-apartament-x-mare-cu-3-camere-IDl1CE.html#750d155aca
1,23,38000,1652,Oradea,https://www.storia.ro/ro/oferta/vand-garsoniera-in-rogerius-IDm2V0.html#750d155aca
2,53,56000,1057,Oradea,https://www.storia.ro/ro/oferta/vand-sau-schimb-apartament-2-camere-IDihbE.html#750d155aca
2,56,77000,1375,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-IDkf0y.html#750d155aca
2,50,61500,1230,Oradea,https://www.storia.ro/ro/oferta/ap-prima-2-cam-bloc-nou-IDm2J2.html#750d155aca
4,90,85000,944,Oradea,https://www.storia.ro/ro/oferta/vand-ap-4-camere-rogerius-IDm2tu.html#750d155aca
2,57,66000,1158,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-tip-u-b-dul-dacia-IDl786.html#750d155aca
2,52,59900,1152,Oradea,https://www.storia.ro/ro/oferta/apartament-nou-cu-2-camere-prima-decebal-IDlQGJ.html#750d155aca
3,67,65000,970,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-tip-d-IDlF1V.html#750d155aca
3,100,16412,164,Oradea,https://www.storia.ro/ro/oferta/apartment-tip-c-zona-dacia-deasupra-la-jurnalul-bihorean-IDlVqq.html#750d155aca
2,54,69900,1294,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-IDlQFD.html#750d155aca
2,46,55000,1196,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-IDlojM.html#750d155aca
2,36,43000,1194,Oradea,https://www.storia.ro/ro/oferta/apartament-tip-x-de-vanzare-IDkIob.html#750d155aca
1,30,31000,1033,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-cu-o-camera-30-m2-rogerius-IDlVkY.html#750d155aca
2,35,58000,1657,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-ared-2-cam-IDlQnj.html#750d155aca
1,28,33000,1179,Oradea,https://www.storia.ro/ro/oferta/garsoniera-IDlQig.html#750d155aca
3,65,60000,923,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-piata-rogerius-blocul-bcr-IDjJAo.html#750d155aca
2,60,75000,1250,Oradea,https://www.storia.ro/ro/oferta/vand-ap-an-2-camere-nufarul-IDgLra.html#750d155aca
1,30,5129,171,Oradea,https://www.storia.ro/ro/oferta/vnd-gars-conf-1-et-2-aninoasa-30-mp-pre-25-000-lei-IDm3Xf.html#750d155aca
2,30,37500,1250,Oradea,https://www.storia.ro/ro/oferta/vand-sau-schimb-aparament-2-cam-tip-x-2-cam-30-mp-et-3-pret-37500-eur-IDlWl6.html#750d155aca
2,48,45000,938,Oradea,https://www.storia.ro/ro/oferta/vnd-sau-schimb-apartament-din-nojorid-in-oradea-IDhLld.html#750d155aca
1,57,45423,881,Nufarul 2,https://www.storia.ro/ro/oferta/anastasia-residence-oradea-2-camere-IDkYQ3.html#4e3361d257
3,82,76300,930,Rogerius,https://www.storia.ro/ro/oferta/apartament-3-camere-confort-1-rogerius-IDlMFY.html#4e3361d257
2,59,61700,1046,Rogerius,https://www.storia.ro/ro/oferta/apartament-deosebit-complet-renovat-mobilat-si-utilat-rogerius-IDlMvg.html#4e3361d257
3,70,56500,807,Oradea,https://www.storia.ro/ro/oferta/ocazie-ap-3-cam-pb-mare-decomandat-70-mp-ioia-IDlXXO.html#4e3361d257
2,50,51500,1030,Oradea,https://www.storia.ro/ro/oferta/vind-apartament-2camera-pb-mare-pusa-la-punct-semi-mobilat-IDgvED.html#4e3361d257
2,56,67500,1205,Oradea,https://www.storia.ro/ro/oferta/apartament-nufaru-cu-2-camere-IDlPqY.html#4e3361d257
1,26,35500,1365,Oradea,https://www.storia.ro/ro/oferta/apartament-1-camera-de-vanzare-IDlEtr.html#4e3361d257
3,78,69000,885,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-an-IDlW4A.html#4e3361d257
2,54,62000,1148,Oradea,https://www.storia.ro/ro/oferta/apartament-2camere-IDksRf.html#4e3361d257
2,70,48990,700,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-cu-terasa-nou-IDjsTP.html#4e3361d257
3,63,55000,873,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-tip-x-IDm3Av.html#4e3361d257
2,43,43500,1012,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-tip-x-mare-snmartin-IDm3t9.html#4e3361d257
2,67,59500,888,Rogerius,https://www.storia.ro/ro/oferta/apartament-renovat-zona-lacul-rosu-IDlRPT.html#4e3361d257
2,38,37500,987,Oradea,https://www.storia.ro/ro/oferta/apartament-tip-x-IDk7fm.html#4e3361d257
3,52,54900,1056,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-in-oradea-IDgOxI.html#4e3361d257
2,48,52500,1094,Nufarul,https://www.storia.ro/ro/oferta/comision-0-IDlPb1.html#4e3361d257
1,12,17500,1458,Oradea,https://www.storia.ro/ro/oferta/vnd-garsonier-la-parter-IDlAh4.html#4e3361d257
3,70,75000,1071,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vanzare-IDlP1U.html#4e3361d257
2,72,59900,832,Iosia,https://www.storia.ro/ro/oferta/apartament-2-camere-prima-decebal-IDlRN2.html#4e3361d257
1,34,34500,1015,Oradea,https://www.storia.ro/ro/oferta/apartament-1-camera-nufarul-decomandat-si-renovat-IDlCoC.html#4e3361d257
4,127,84900,669,Oradea,https://www.storia.ro/ro/oferta/oferta-prima-decebal-4-camere-IDlpcO.html#4e3361d257
2,40,50000,1250,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-rogerius-IDlwWo.html#4e3361d257
2,52,76000,1462,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-ared-nou-IDjwu1.html#4e3361d257
3,77,74900,973,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-tip-d-calea-aradului-IDiiCz.html#4e3361d257
2,40,46000,1150,Oradea,https://www.storia.ro/ro/oferta/ocazie-ap-2-cam-decomandat-bld-dacia-IDm4Ul.html#4e3361d257
2,49,4700,96,Oradea,https://www.storia.ro/ro/oferta/apartamemtu-e-bun-IDlOvo.html#4e3361d257
3,70,95000,1357,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-IDkSZB.html#4e3361d257
1,47,40016,851,Nufarul 2,https://www.storia.ro/ro/oferta/anastasia-residence-oradea-1-camera-IDkVxo.html#2acd13076e
3,87,73000,839,Olosig,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-IDlRTK.html#2acd13076e
3,90,77900,866,Dorobantilor,https://www.storia.ro/ro/oferta/apartament-central-cu-3-camere-de-vnzare-ofert-avantajoas-IDlKb5.html#2acd13076e
1,28,33200,1186,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-1-camera-tip-d-IDlGOi.html#2acd13076e
1,26,35000,1346,Oradea,https://www.storia.ro/ro/oferta/garsoniera-parter-transilvaniei-rogerius-IDlfEb.html#2acd13076e
4,90,75000,833,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-calea-aradului-IDlNBJ.html#2acd13076e
3,90,99000,1100,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-trei-camere-colinelor-spitalul-de-neurologie-IDlyOF.html#2acd13076e
3,82,75000,915,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-IDjej0.html#2acd13076e
2,55,79000,1436,Oradea,https://www.storia.ro/ro/oferta/apartament-nou-str-lapusului-IDm4N8.html#2acd13076e
2,45,49800,1107,Oradea,https://www.storia.ro/ro/oferta/de-vanzare-apartament-cu-2-camere-IDlTjL.html#2acd13076e
2,40,58500,1463,Oradea,https://www.storia.ro/ro/oferta/apartament-2-cam-IDjAUb.html#2acd13076e
3,67,69000,1030,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-IDk9CZ.html#2acd13076e
2,49,54000,1102,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-IDlM5j.html#2acd13076e
3,80,67000,838,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-tip-pb-mare-zona-omv-scala-decebal-IDh6x8.html#2acd13076e
3,100,130000,1300,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-ultracentral-la-casa-IDjsIG.html#2acd13076e
3,60,56900,948,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-IDle9E.html#2acd13076e
1,22,27000,1227,Oradea,https://www.storia.ro/ro/oferta/garsonier-de-vnzare-negociabil-IDl4OW.html#2acd13076e
3,63,64500,1024,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vanzare-IDlKBx.html#2acd13076e
2,35,36000,1029,Oradea,https://www.storia.ro/ro/oferta/de-vanzare-apartament-x-mic-cu-2-camere-IDldcP.html#2acd13076e
3,83,67990,819,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-nou-IDld98.html#2acd13076e
2,50,55000,1100,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2camere-IDlDkg.html#2acd13076e
4,90,61500,683,Oradea,https://www.storia.ro/ro/oferta/ocazie-ap-4-cam-conf-i-90-mp-utili-ioia-zona-cazaban-electrica-IDlRAv.html#2acd13076e
2,45,54800,1218,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-piata-1-decembrie-colt-cu-kogalniceanu-1-IDlFgB.html#2acd13076e
2,58,52000,897,Oradea,https://www.storia.ro/ro/oferta/2-camere-pb-mare-rogerius-eventual-schimb-IDflDU.html#2acd13076e
4,78,74000,949,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-oradea-IDjJW5.html#2acd13076e
2,57,72000,1263,Orasul Nou,https://www.storia.ro/ro/oferta/sapient-apartament-la-casa-strada-tuberozelor-IDm2jY.html#2acd13076e
4,90,76500,850,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-IDiMge.html#2acd13076e
1,30,24800,1222,Olosig,https://www.storia.ro/ro/oferta/vand-garsoniera-piata-decebal-20mp-str-menumorut-nr-8-IDm5RS.html#364e406d8a
2,59,61700,1046,Rogerius,https://www.storia.ro/ro/oferta/apartament-deosebit-complet-renovat-mobilat-si-utilat-rogerius-IDlMvg.html#364e406d8a
3,90,77900,866,Dorobantilor,https://www.storia.ro/ro/oferta/apartament-central-cu-3-camere-de-vnzare-ofert-avantajoas-IDlKb5.html#364e406d8a
1,36,40000,1111,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-1-camera-str-gen-magheru-IDkezw.html#364e406d8a
2,45,35500,789,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-IDiQoV.html#364e406d8a
3,65,57500,885,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-tip-pb-3-camere-2-balcoane-cu-priveliste-panoramica-IDgGOz.html#364e406d8a
5,270,180000,667,Oradea,https://www.storia.ro/ro/oferta/penthouse-etaj-11-prima-decebal-IDlD9W.html#364e406d8a
2,50,57000,1140,Oradea,https://www.storia.ro/ro/oferta/super-ofert-vnd-apartament-2-camere-rogerius-oradea-decomandat-lux-IDl0RN.html#364e406d8a
2,65,47900,737,Oradea,https://www.storia.ro/ro/oferta/vindem-apartamente-noi-oradea-IDlQFV.html#364e406d8a
1,35,56000,1600,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vanzare-r23-ared-IDlQys.html#364e406d8a
3,64,68900,1077,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-IDm1F5.html#364e406d8a
3,95,66480,700,Oradea,https://www.storia.ro/ro/oferta/ap-3-cam-finalizat-cu-cf-prima-premium-decebal-IDiJcA.html#364e406d8a
2,61,64000,1049,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-IDlDO8.html#364e406d8a
2,55,69500,1264,Oradea,https://www.storia.ro/ro/oferta/vand-apartam-2-cam-lux-mobilat-universitatii-residence-IDj0D7.html#364e406d8a
2,44,56300,1280,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-2-camere-IDlG6L.html#364e406d8a
2,40,38000,950,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-x-mare-IDm47T.html#364e406d8a
2,52,53000,1019,Oradea,https://www.storia.ro/ro/oferta/ap-2-cam-pb-mare-recent-renovat-progresului-IDkyUi.html#364e406d8a
2,55,2600,47,Oradea,https://www.storia.ro/ro/oferta/ofer-spre-inchiriere-apartament-2-camere-iosia-IDm0FB.html#364e406d8a
1,28,33200,1186,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-1-camera-tip-d-IDm3PB.html#364e406d8a
2,41,49800,1215,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-doua-camere-de-vanzare-pe-b-dul-decebal-IDlPhv.html#364e406d8a
3,75,56800,757,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-finisat-prima-nufarul-IDlOY1.html#364e406d8a
2,56,55000,982,Oradea,https://www.storia.ro/ro/oferta/apartament-doua-camere-tip-a-etaj-2-spatios-bd-dacia-IDkw21.html#364e406d8a
1,21,24500,1167,Oradea,https://www.storia.ro/ro/oferta/ocazie-garsonier-21-mp-str-ovidiu-IDliWL.html#364e406d8a
2,49,57000,1163,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-IDk6ng.html#364e406d8a
1,30,25500,850,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-1-camera-ultracentral-IDkT7N.html#364e406d8a
2,71,80000,1127,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-60-mp-11-mp-balcon-IDlfAu.html#364e406d8a
2,61,57000,934,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-IDlLYf.html#364e406d8a
2,98,105000,1071,Orasul Nou,https://www.storia.ro/ro/oferta/apartament-ultracentral-2-camere-cu-posibilitate-de-mansardare-IDlUmZ.html#299360c509
3,78,88000,1128,Oncea,https://www.storia.ro/ro/oferta/apartament-la-casa-de-vanzare-in-oncea-oradea-IDlMD4.html#299360c509
2,59,61700,1046,Rogerius,https://www.storia.ro/ro/oferta/apartament-deosebit-complet-renovat-mobilat-si-utilat-rogerius-IDlMvg.html#299360c509
2,55,56900,1035,Oradea,https://www.storia.ro/ro/oferta/apartament-nufarul-plaza-IDjTiI.html#299360c509
2,48,56000,1167,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-IDlLyw.html#299360c509
3,80,57900,724,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-dacia-IDkicI.html#299360c509
3,56,62000,1107,Oradea,https://www.storia.ro/ro/oferta/apartament-x-3-camere-IDkOOl.html#299360c509
3,85,65700,773,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-finisat-complet-bloc-nou-IDlK0n.html#299360c509
2,59,48380,820,Oradea,https://www.storia.ro/ro/oferta/apartament-2-cam-bloc-nou-finisat-modern-IDiOMA.html#299360c509
3,66,67000,1015,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-zona-calea-aradului-str-calinului-70-mp-et-2-IDl86q.html#299360c509
4,81,90000,1111,Oradea,https://www.storia.ro/ro/oferta/apartament-4-camere-IDkpcN.html#299360c509
3,64,58857,920,Oradea,https://www.storia.ro/ro/oferta/apartament-nou-finisat-3-camere-prima-premium-decebal-58-857-eur-IDldyC.html#299360c509
3,74,41990,567,Oradea,https://www.storia.ro/ro/oferta/oferta-apartament-3-camere-IDl9v6.html#299360c509
2,68,31575,464,Olosig,https://www.storia.ro/ro/oferta/executare-silita-licitatieapartament-2-camere-72-mp-orade-IDljTw.html#299360c509
2,35,38750,1107,Oradea,https://www.storia.ro/ro/oferta/apartament-2-camere-et-2-zona-master-IDlBmO.html#299360c509
3,91,155000,1703,Oradea,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-IDgmPd.html#299360c509
4,85,75000,882,Oradea,https://www.storia.ro/ro/oferta/vand-apartanent-4-camere-splaiul-crisanei-IDlc19.html#299360c509
2,49,60000,1224,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-tip-pb-2-camere-vizavi-de-lotus-IDjLi5.html#299360c509
1,31,30150,973,Oradea,https://www.storia.ro/ro/oferta/apartament-1-camera-31-mp-utili-IDlWYX.html#299360c509
3,56,83000,1482,Oradea,https://www.storia.ro/ro/oferta/de-vnzare-ap-3-cam-rogerius-IDlPHZ.html#299360c509
3,56,58000,1036,Oradea,https://www.storia.ro/ro/oferta/apartament-de-vanzare-3-camere-IDlAXl.html#299360c509
2,64,54900,858,Oradea,https://www.storia.ro/ro/oferta/ap-2-cam-64mp-utili-bdul-dacia-IDkTEv.html#299360c509
2,34,46900,1379,Oradea,https://www.storia.ro/ro/oferta/vnd-apartament-2-camere-nufarul-IDhwrZ.html#299360c509
3,60,55500,925,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-nufarul-IDgyYH.html#299360c509
2,50,51000,1020,Oradea,https://www.storia.ro/ro/oferta/acum-ap-2-cam-50-mp-utili-parter-zona-cireica-transilvaniei-IDlONP.html#299360c509
2,48,49500,1031,Oradea,https://www.storia.ro/ro/oferta/ocazie-ap-2-cam-et-1-4-str-aluminei-col-cu-bld-dacia-IDlOMW.html#299360c509
1,32,6770,212,Oradea,https://www.storia.ro/ro/oferta/garsoniera-apartament-1-camer-IDlOI3.html#299360c509
3,82,64000,780,Oradea,https://www.storia.ro/ro/oferta/apartament-3-camere-de-vanzare-in-nufarul-IDlJdE.html#83e4f1dffc
3,90,72000,800,Oradea,https://www.storia.ro/ro/oferta/vand-apartament-3-camere-complet-mobilat-si-utilat-cu-dubla-orientare-IDlRIT.html#83e4f1dffc
3,78,88000,1128,Oncea,https://www.storia.ro/ro/oferta/apartament-la-casa-de-vanzare-in-oncea-oradea-IDlMD4.html#83e4f1dffc
